service_key,final_service_units
2025-01-03_15_46,1381.363870331047
2025-01-06_22_36,1430.035699615834
2025-01-29_19_32,2084.937799717707
2025-02-02_35_46,3800.35421506127
2025-02-17_02_40,2189.6632942468204
2025-01-17_28_47,1722.532401032532
2025-01-22_20_46,1670.461870916499
2025-01-29_02_31,2009.3179414117355
2025-01-11_45_46,3879.0095548960717
2025-01-15_03_47,1646.5452441563875
2025-01-29_45_03,1700.2329294669157
2025-02-26_47_46,1841.2471355132593
2025-01-31_44_46,2011.8512335035769
2025-01-16_02_16,1549.0354972008454
2025-02-22_14_30,1822.7216965698462
2025-02-09_41_36,2601.0113287537997
2025-01-03_04_29,1416.020717779819
2025-01-11_19_32,2595.9307150774084
2025-02-04_22_36,1319.3860920593766
2025-01-22_32_19,1777.6881319217161
2025-01-16_06_47,1834.9060349904896
2025-02-16_36_41,2462.347306594573
2025-01-17_25_23,1617.4050403966276
2025-02-19_44_45,1389.6219951585604
2025-01-21_31_02,1648.3792679731232
2025-02-17_47_10,1111.3522811679704
2025-01-27_36_37,530.1832274005218
2025-02-04_47_30,1531.4755434460023
2025-02-25_46_26,1629.7442420156199
2025-02-13_20_46,1463.4477314537385
2025-01-16_17_23,1301.5263452864936
2025-01-18_05_45,2258.866466072626
2025-02-21_46_45,3819.229711275595
2025-01-18_02_30,2669.684471527171
2025-01-05_02_24,1488.40910103772
2025-02-19_05_47,2535.3423206447233
2025-02-12_45_48,1968.6932928691442
2025-01-06_46_18,1349.7770873770212
2025-02-22_25_23,1746.1082650515143
2025-01-04_45_09,2776.714346987757
2025-01-30_47_10,1278.891663173732
2025-01-06_23_25,1433.2081543172962
2025-01-02_34_45,2100.9675762585707
2025-02-17_30_02,1926.6484362904257
2025-02-05_30_02,1560.3097943667428
2025-02-18_27_36,1500.1470736587075
2025-01-21_01_02,1373.7537090016185
2025-01-25_16_02,1677.44090745074
2025-01-07_36_11,1596.912823867318
2025-01-02_47_28,1966.6407985838478
2025-01-20_30_14,1465.6444930543887
2025-01-10_26_46,1679.328222537219
2025-01-02_45_05,2116.7366807416315
2025-01-06_30_02,1881.9610481348423
2025-02-05_47_02,1522.2150758097835
2025-02-17_31_02,1956.190262624963
2025-02-08_02_16,1708.6551196428547
2025-01-07_17_23,1307.7517949536905
2025-01-26_47_08,1703.2089264086567
2025-02-15_23_13,1897.8157672019056
2025-01-12_02_01,1476.3797931919642
2025-02-28_44_45,1725.887779873787
2025-02-13_48_46,3095.5115078372446
2025-01-06_46_47,1682.1622952183186
2025-01-28_45_03,1498.188983282637
2025-01-04_45_42,1774.8705150485218
2025-02-20_45_28,2208.170004405491
2025-02-06_07_36,1452.5305925047014
2025-01-16_36_22,1280.7098699569074
2025-02-20_45_05,2097.1272101541367
2025-01-13_45_42,1570.693555649948
2025-02-19_46_35,2187.763962670095
2025-02-13_46_47,1866.6964178787084
2025-02-01_45_47,3509.9751534520765
2025-02-20_47_03,1789.3155845888084
2025-01-27_41_36,2203.079473310483
2025-01-23_02_47,1972.4633956172638
2025-02-01_46_47,1705.906751410274
2025-01-28_45_09,2401.4692428139006
2025-01-10_02_16,1980.167366035589
2025-02-14_11_36,1814.2362751338062
2025-01-17_22_36,1520.8095981991141
2025-01-06_36_41,2139.8474252743076
2025-02-06_02_14,1451.9219745964106
2025-02-21_45_48,2482.2861305481406
2025-02-28_31_02,2148.414462604771
2025-02-05_16_02,1305.6363739522585
2025-01-25_46_18,2277.621295468869
2025-02-22_03_45,1749.8186203625776
2025-01-17_36_07,2006.580742776185
2025-02-04_05_47,2282.8629653254557
2025-01-03_46_44,2959.368627499527
2025-02-11_02_01,1345.3490539172685
2025-01-15_31_02,1590.68157657367
2025-02-26_02_47,1822.6517447024025
2025-01-21_06_47,1822.9317269613828
2025-02-04_02_14,1281.0089455605794
2025-01-07_45_48,1677.594189310451
2025-02-21_45_09,4086.976759029674
2025-02-03_34_45,2002.7422168726243
2025-01-29_35_46,1939.1051052414846
2025-01-14_46_15,1361.9990914006557
2025-01-14_36_07,1592.3991402192441
2025-02-15_47_10,1542.2886274688917
2025-01-09_30_02,1650.2142126114234
2025-01-20_45_28,1787.92244848388
2025-01-01_45_39,1762.7552980210778
2025-02-15_43_47,2250.035050540532
2025-01-17_44_45,1620.3054965814044
2025-01-01_33_46,1962.9886113563348
2025-01-12_44_45,2214.7712982056637
2025-02-14_47_28,2386.992559192686
2025-01-29_45_46,3557.212482439335
2025-01-30_19_32,2051.9374956494275
2025-01-08_46_45,3158.2316204699555
2025-02-17_47_46,1892.3833879891408
2025-01-05_12_36,2703.9316655159387
2025-01-10_14_30,1638.2939621080736
2025-01-10_15_46,1450.7762888041036
2025-01-17_47_30,2109.0286643122217
2025-01-09_06_47,1464.853622570458
2025-02-16_04_29,1463.1057136449808
2025-01-09_44_46,1796.8980193889322
2025-02-06_02_19,1663.1337537764973
2025-02-22_36_07,1944.1490671959914
2025-01-22_09_46,4241.010980033241
2025-01-31_45_05,2170.9374445065487
2025-01-21_46_44,2231.1262497023067
2025-01-25_02_24,1920.0783593752667
2025-01-15_39_45,1429.7546350662017
2025-01-18_06_47,1947.713741519055
2025-02-09_45_09,3077.297409249065
2025-02-09_17_23,1692.7422664089847
2025-01-14_46_18,1496.1422548075166
2025-02-20_47_30,1823.934571666094
2025-01-10_47_03,2419.7201965035106
2025-02-10_14_30,1722.4110462898986
2025-01-21_46_15,1538.130052866426
2025-01-03_45_28,3156.704682451741
2025-01-15_46_44,2345.826289803654
2025-02-22_37_36,713.5109055936352
2025-01-02_47_03,1819.510600291958
2025-01-03_46_45,3538.59495980613
2025-02-23_39_45,2780.144304624988
2025-02-14_27_36,1561.419252652687
2025-02-06_02_21,1448.6158472577886
2025-02-11_02_16,1394.4238418596615
2025-01-08_40_02,2138.855219539139
2025-01-21_42_45,1748.3231448716701
2025-02-09_35_46,3944.668192064889
2025-02-23_35_46,3848.593430830005
2025-01-22_38_36,1283.127445624749
2025-01-01_36_37,865.3852849591299
2025-02-20_28_47,1635.9747557031792
2025-02-20_45_39,1872.8724161730843
2025-01-23_46_18,1950.7740971638361
2025-01-26_36_37,717.1082474802324
2025-02-01_14_30,1694.9474133112221
2025-02-23_05_45,2774.6982327591445
2025-02-19_46_15,1534.8082379863322
2025-01-18_46_20,1871.6953476781914
2025-01-17_02_47,2162.704802082974
2025-01-21_03_45,1707.3776997889008
2025-01-04_45_48,1931.665448630853
2025-02-10_27_36,1573.2038383087252
2025-01-16_46_35,2653.3222512090006
2025-01-23_31_02,1725.945653945729
2025-02-22_46_47,1929.670417993806
2025-01-17_43_47,2339.289988200808
2025-02-11_41_36,1905.669587974786
2025-02-06_45_42,1863.1342302977407
2025-02-01_45_09,2834.4022617255755
2025-01-09_34_45,1572.546711999141
2025-02-03_27_36,1586.8857020798393
2025-01-09_32_19,1760.0424613193943
2025-02-17_46_18,1416.1015253012113
2025-02-16_35_46,3871.307436608393
2025-02-12_22_36,1382.317351037812
2025-01-05_46_44,2661.974225926084
2025-01-03_23_13,1712.4968968508424
2025-02-06_13_23,1481.7524037155897
2025-02-07_02_19,2120.4225848159385
2025-02-04_36_22,1139.6375082501404
2025-02-22_36_22,1641.1266328350612
2025-01-25_20_46,1867.11089942512
2025-01-12_14_30,2564.19794095117
2025-01-27_26_46,1930.7315155935814
2025-02-17_47_06,1436.507697227929
2025-01-14_37_36,473.1421710342746
2025-01-23_13_23,1578.9499246554856
2025-01-25_46_44,3234.7519864144497
2025-01-09_12_36,1545.7499702039588
2025-01-06_37_36,560.4663054294926
2025-01-13_46_35,2018.1066494835272
2025-02-07_12_36,1723.1828098223382
2025-02-14_45_39,2263.3721903055266
2025-01-09_13_23,1502.6847722792613
2025-02-26_44_45,1429.0977789711071
2025-01-29_36_11,1766.1014804926883
2025-02-11_46_18,1475.2341000672318
2025-02-02_42_45,2670.6855709618108
2025-02-15_21_02,1538.5225072750454
2025-02-16_27_36,1857.1538742009516
2025-02-27_47_03,1838.3198393871849
2025-01-19_31_02,2576.3155901832774
2025-01-13_36_12,1414.1258056948955
2025-01-03_02_47,1985.473531211747
2025-01-16_19_32,2093.978457662813
2025-01-17_05_47,2808.2665181602747
2025-02-07_45_48,2320.291419740413
2025-02-12_36_12,1419.8511635673738
2025-01-02_27_36,1783.4686727338503
2025-02-12_46_35,2233.836099316165
2025-02-10_44_46,2109.541718326182
2025-01-25_06_47,1926.560614821853
2025-01-25_48_45,2249.364969445718
2025-01-24_15_46,1614.880009234093
2025-02-03_45_39,1219.3223389313805
2025-02-24_18_46,1933.3741733286492
2025-01-11_36_27,1545.5747282455043
2025-02-06_36_37,539.4602666273371
2025-01-27_09_45,3704.2830403936796
2025-02-25_02_30,1922.997753980047
2025-02-12_19_32,2030.9935747558634
2025-02-19_45_09,3080.1102902200178
2025-01-21_05_45,2139.968953037618
2025-02-18_02_47,1765.8721120785258
2025-02-25_47_10,1187.460068861486
2025-01-06_47_28,1617.2166346190372
2025-01-29_46_35,2219.8778116435296
2025-01-09_46_20,1854.0578037739742
2025-02-06_23_13,1407.7578723305544
2025-01-11_20_46,1710.7475945285203
2025-01-04_31_02,2002.114273188588
2025-01-09_28_47,1586.1485679107545
2025-02-25_19_30,1570.8393637804577
2025-01-25_45_46,4089.451003958028
2025-02-11_34_45,1644.044637895001
2025-02-02_36_22,1610.2114469248993
2025-01-19_44_45,2268.9577406174467
2025-02-10_09_46,4511.845855185901
2025-02-03_47_28,1619.0005143742221
2025-02-20_45_34,1886.9786375374927
2025-02-07_09_45,2617.9547762519446
2025-02-28_02_24,1822.665048740621
2025-02-01_46_18,1821.6426870455266
2025-02-07_47_03,2060.6910335835323
2025-02-16_05_45,2696.3891110172085
2025-02-19_45_48,1929.1634095859595
2025-02-04_34_45,1580.9495544274816
2025-02-20_35_46,1863.6944293072006
2025-02-28_46_48,4705.5598879400195
2025-02-02_02_30,2700.220181460849
2025-01-31_48_45,1801.5427496691036
2025-01-19_02_40,2551.395129407697
2025-02-10_26_46,1812.365388766119
2025-01-30_02_40,2324.1389988715723
2025-02-03_36_41,2125.3882283799303
2025-01-12_47_05,3659.314324227138
2025-01-23_22_36,1482.7058843789757
2025-02-11_45_34,1528.4646168780025
2025-02-20_47_28,1980.2865564927367
2025-01-14_39_45,1405.7376248964679
2025-01-15_47_05,2906.39458405539
2025-02-06_26_46,1465.1470098082755
2025-01-16_44_46,2218.509976451729
2025-02-08_39_45,1621.9770818067984
2025-02-28_48_45,2008.6697627254475
2025-02-05_19_30,1420.5606429034474
2025-02-13_46_45,3356.7567718202486
2025-01-26_08_47,2512.3633115060643
2025-01-02_15_46,1872.9343145628875
2025-01-04_44_46,1916.0523548247002
2025-01-02_07_36,1812.4111950599056
2025-02-23_46_35,2619.57479590477
2025-02-20_46_33,1626.2129790740091
2025-02-19_45_44,1480.8954480429998
2025-01-07_19_02,1481.0915013109159
2025-01-26_45_48,1974.3165369790997
2025-02-26_23_25,1490.1832351104608
2025-02-16_46_45,4681.530962326661
2025-01-17_46_47,2176.8161325271235
2025-01-21_03_47,1709.7679798784948
2025-01-20_47_03,1519.0925828736035
2025-01-16_08_47,1839.8778904360418
2025-02-26_01_02,1388.7077404889117
2025-01-16_03_47,1804.9555216572064
2025-02-01_46_15,1697.9248352867992
2025-02-15_46_35,2948.335101142649
2025-01-10_45_48,2749.9580771269025
2025-02-24_03_47,1852.2135258869464
2025-02-07_36_07,1862.0720953792027
2025-02-14_46_26,2186.8514456611965
2025-02-12_38_36,1205.354043490755
2025-01-31_39_45,1568.866100509924
2025-01-18_23_13,1882.0793451802078
2025-01-05_46_15,1428.7784364728627
2025-01-18_47_46,2255.617785121763
2025-01-11_02_21,1748.3430795077104
2025-01-07_19_32,1977.274628539521
2025-02-21_48_45,1882.5067240783164
2025-01-27_28_45,2098.8906102223596
2025-02-17_23_13,1501.6065269687156
2025-01-16_09_46,3709.5442998212443
2025-02-24_46_18,1492.827828250318
2025-01-14_48_45,1823.451432803093
2025-02-26_36_11,1801.8031064400695
2025-02-15_47_05,3758.697162996096
2025-02-12_05_45,1731.1385302496108
2025-01-24_18_46,1842.998711731542
2025-02-21_47_06,2033.9550460316423
2025-02-17_12_36,2073.647154093965
2025-01-30_25_23,1425.6287836388176
2025-02-22_39_45,1750.5708178723196
2025-01-25_43_47,2684.444776437274
2025-02-18_45_05,1706.4357510377172
2025-02-25_38_36,1368.1219158780964
2025-01-30_47_45,3633.0218495341837
2025-01-30_07_36,1494.8156317278795
2025-02-03_13_23,2159.7614567703536
2025-01-27_09_46,4964.294941177042
2025-01-20_47_46,1994.4978813694654
2025-02-13_02_01,1454.417627409881
2025-02-20_47_45,3611.2492831014983
2025-02-01_07_36,1679.803650677382
2025-01-19_02_24,1547.1997533142937
2025-02-14_47_43,2987.3758909073586
2025-01-20_47_05,2454.4223356086113
2025-01-16_45_48,2281.1687149601144
2025-01-26_48_46,5502.846534384786
2025-02-09_36_11,2065.5104611307474
2025-01-12_48_45,2677.8080403102213
2025-01-24_45_28,3317.949828288696
2025-02-05_47_45,3257.332655441057
2025-01-05_45_34,1728.9835266340647
2025-02-23_46_45,4760.239671910919
2025-02-28_02_19,2324.913964518836
2025-02-19_37_36,546.2281596187615
2025-01-09_45_05,2346.5113493663216
2025-01-01_46_20,1685.8405869430385
2025-01-06_21_02,1365.9058354421973
2025-01-12_02_40,2581.942233473137
2025-01-24_26_46,1840.2592832600596
2025-02-14_45_05,2483.3485530006274
2025-02-13_42_45,1565.026698801305
2025-01-02_44_46,2225.5991809266593
2025-02-10_05_45,2064.690138171687
2025-02-23_17_23,1712.3892497490365
2025-02-15_45_34,1964.3739525395579
2025-01-09_45_48,2396.9223377723238
2025-01-02_46_47,1962.9838683739313
2025-01-22_45_03,1739.9797063037106
2025-01-25_45_34,2206.063871734605
2025-01-15_45_48,2052.821291120722
2025-01-02_23_13,1623.0626988348076
2025-01-25_09_45,3079.40134157219
2025-02-09_23_25,1730.3982324402207
2025-02-27_08_47,1573.8558380761822
2025-02-14_12_36,1800.1470543085738
2025-02-06_36_41,2372.0409567913466
2025-02-14_05_45,1818.290513461133
2025-01-29_47_08,1543.6247928235246
2025-01-21_47_46,1986.546649130822
2025-02-25_28_45,1704.2800517439282
2025-02-08_45_34,1819.402121187114
2025-01-26_45_47,4053.8080188311487
2025-01-26_01_02,1718.1226410409852
2025-02-24_11_36,2037.699151233596
2025-01-28_19_30,1479.6147641138286
2025-02-15_39_45,1698.7179605192175
2025-01-13_18_46,1934.0047784457881
2025-02-16_32_19,2331.2222517295763
2025-01-07_34_45,1649.009455397464
2025-02-24_46_09,3463.9806680292486
2025-02-01_02_21,1645.4583563259994
2025-02-19_36_41,2227.651189286372
2025-01-23_47_43,2370.5970098778444
2025-01-31_26_46,1699.9796953609211
2025-02-27_47_46,1911.30150638347
2025-01-07_47_08,1373.44680406519
2025-01-15_44_45,1442.5347895907978
2025-02-27_12_36,1690.262413849626
2025-01-21_18_46,1772.3416075260516
2025-02-13_03_47,1537.6218760418362
2025-01-13_46_09,3639.4200551131967
2025-01-06_30_14,1410.6542921189155
2025-01-28_39_45,1505.9621031239876
2025-02-10_45_05,1540.5691874125523
2025-01-25_46_48,4503.913723814607
2025-02-24_16_02,1644.0230325571779
2025-01-20_46_47,1938.0350029870215
2025-01-30_02_31,2051.134830334322
2025-01-30_48_45,1710.7081528459316
2025-01-24_45_47,4428.960634420758
2025-01-03_16_02,1393.1812847807523
2025-02-26_21_02,1360.8904750747922
2025-01-06_36_27,1279.7181683312335
2025-02-11_38_36,1224.9161531675877
2025-01-30_20_46,1497.8406677754604
2025-01-18_20_46,1768.12195675734
2025-01-21_40_02,1965.5547045331496
2025-01-21_09_46,4542.855497919816
2025-02-10_02_16,1447.6293117858984
2025-02-08_45_28,2504.0884801633574
2025-02-25_47_05,2531.791673135591
2025-02-24_47_08,1369.3010851200163
2025-01-19_27_36,1838.0009682046493
2025-02-20_46_47,1849.396468757929
2025-02-26_07_36,1588.9604287368634
2025-01-22_02_30,1906.2122856195997
2025-02-09_28_47,2598.801646359456
2025-02-09_21_02,1932.8097821153012
2025-01-07_42_45,1575.6684223329996
2025-01-17_23_13,1826.5155175432656
2025-01-04_35_46,1901.3387038501696
2025-01-03_47_46,2134.494200483675
2025-01-26_46_44,2949.6275470256523
2025-02-06_08_47,1369.7511782834204
2025-02-13_01_02,1315.7365985950755
2025-02-20_02_14,1510.8982697633483
2025-02-20_02_40,2360.564773609331
2025-02-06_46_15,1632.9508149469802
2025-01-25_02_14,2061.0528115311886
2025-02-28_33_46,1644.05099391691
2025-01-11_21_02,1556.5503431873415
2025-02-16_47_02,2094.3316617478845
2025-02-07_02_14,1853.5555193798355
2025-02-08_07_36,1690.5838509801292
2025-01-13_21_02,1410.4418719901032
2025-02-25_47_08,1438.021256832497
2025-02-08_01_02,1370.3865972845215
2025-01-16_46_47,1946.4896486778032
2025-01-20_33_46,1887.3191854411275
2025-01-16_47_08,1708.6773438154648
2025-02-12_07_36,1516.0701001038199
2025-01-07_37_36,494.7315297436811
2025-01-22_48_46,3653.3126052580756
2025-02-26_46_18,1713.2690605079247
2025-02-01_46_45,3380.3532103457665
2025-01-19_47_45,4838.574877406873
2025-02-05_39_45,1328.0071302012943
2025-02-12_16_02,1345.5698218871212
2025-01-18_12_36,1867.9051951125182
2025-01-02_21_02,1600.2464205877518
2025-02-10_47_45,3641.297718851659
2025-02-13_34_45,1575.7957649869538
2025-02-21_45_03,2117.5067004002785
2025-01-19_47_02,2132.8126964976504
2025-02-17_47_43,1947.0922047274687
2025-02-23_46_20,1799.2565379395448
2025-01-06_46_15,1210.0842712509157
2025-02-01_30_14,1768.6892535831278
2025-01-03_26_46,1608.3217808155343
2025-01-24_45_39,2283.0988706011008
2025-02-23_36_07,2171.0548459857105
2025-01-10_37_36,670.0519209029762
2025-02-21_39_45,1591.059427370149
2025-01-20_36_27,1321.6547971844675
2025-02-02_47_05,3202.3285099168734
2025-02-24_47_10,1119.4723737898964
2025-01-19_46_18,1814.6317494275029
2025-01-08_19_02,1473.672730777774
2025-02-23_47_30,2012.4303537630562
2025-01-11_02_40,2528.141900284977
2025-01-06_36_07,1520.8883889083415
2025-02-20_45_03,1800.2175963758325
2025-01-14_40_02,1911.874622338944
2025-02-01_02_31,1998.3876093034594
2025-02-12_02_24,1376.5775218480317
2025-01-02_40_02,2498.7414827648113
2025-01-30_23_25,1416.4578050618618
2025-01-07_02_40,2098.2549323431786
2025-02-20_03_45,1575.170288842628
2025-01-03_47_08,1862.4088414769064
2025-01-30_45_47,3982.5789765229088
2025-01-08_32_19,1707.441419645822
2025-01-08_45_48,1911.4770884675445
2025-01-28_33_46,1531.3547776785276
2025-02-28_47_45,3929.4443301839174
2025-02-16_45_46,4551.788712893106
2025-01-15_38_36,1169.4633823261956
2025-02-02_23_13,1752.1558563656806
2025-01-03_44_45,1425.7887048092794
2025-01-13_36_41,2181.778385083574
2025-02-13_48_45,1739.8534865990125
2025-01-18_45_42,1917.9274696286723
2025-02-10_46_45,3883.9002890505435
2025-01-30_45_48,2070.771648487558
2025-01-12_48_46,5369.080351618083
2025-02-24_47_43,1982.051031380282
2025-02-12_32_19,1727.3892144207962
2025-02-19_02_47,1784.5591819411889
2025-02-11_45_09,2391.538698175229
2025-01-01_47_05,3038.353945097465
2025-02-12_04_29,1303.7987659271535
2025-01-16_03_45,1775.8172178929851
2025-01-24_45_34,2461.2748017409485
2025-02-28_30_02,2188.7941901691347
2025-01-05_40_02,2795.382657817111
2025-01-23_07_36,1587.6565219924883
2025-02-13_14_30,1481.4707175692533
2025-02-06_32_19,1723.096037130315
2025-02-13_25_23,1472.3172534448654
2025-02-19_25_23,1431.1656362347615
2025-01-20_25_23,1515.80205209756
2025-02-18_28_45,1655.849249224634
2025-01-31_17_23,1332.7313320921598
2025-02-10_47_30,1637.1408253292052
2025-01-24_08_47,1733.2982299559549
2025-02-01_46_44,2632.532447206514
2025-02-18_46_33,1245.4472503467841
2025-02-05_47_03,1557.8510914043436
2025-01-05_47_45,4638.916509702704
2025-01-03_09_46,3904.6730790570564
2025-02-15_01_02,1427.389953447603
2025-01-30_15_46,1429.3158550488765
2025-01-10_09_46,3893.401070420432
2025-02-24_47_02,1643.6707210317618
2025-01-10_46_45,3810.2428986200675
2025-02-25_02_31,1877.7970670470318
2025-01-20_05_47,3292.3625733603
2025-01-04_03_47,1562.8089520776014
2025-02-02_04_29,1411.074048843478
2025-01-25_28_47,2069.3132721520897
2025-02-04_36_37,465.77700470680685
2025-02-08_18_46,1732.2327119333506
2025-01-07_46_15,1280.884480051707
2025-01-02_45_03,1806.993966921762
2025-02-14_14_30,1618.4804563724294
2025-02-21_20_46,1623.8830651741878
2025-01-22_21_02,1325.5461068655643
2025-01-22_19_32,2082.300800554871
2025-01-23_36_37,642.8747683205842
2025-02-11_48_46,3264.90012958486
2025-02-02_45_05,1782.3367649062404
2025-01-08_22_36,1366.1304034549687
2025-02-07_25_23,1540.4465132741796
2025-02-23_01_02,1705.9036690954672
2025-01-07_47_30,1576.5322708763965
2025-02-02_25_23,1679.461410120662
2025-02-09_05_47,4032.086887315709
2025-02-15_47_28,2081.8013721396687
2025-02-22_42_45,1932.6045322693442
2025-02-10_37_36,582.8357763626684
2025-01-14_35_46,2014.703798594395
2025-02-14_30_02,2027.4447952703827
2025-02-09_48_46,5483.83314999934
2025-01-23_39_45,1593.4406563440702
2025-01-27_05_47,3052.229824620689
2025-01-06_05_45,2132.1974756865175
2025-02-21_14_30,1649.4055602697774
2025-02-19_41_36,1948.3669762817244
